,angle
0,136.39717447378402
1,136.38695130315895
2,136.35236900593378
3,136.37342418435
4,136.3840918025277
5,136.4033962976596
6,136.3394366396411
7,136.35611955448925
8,136.35867445888675
9,136.35746409004025
10,136.3058700457258
11,136.31346824469176
12,136.326618087345
13,136.32393658854792
14,136.28859555421673
15,136.31057851209817
16,136.31599994168786
17,136.3204719448741
18,136.28522363644
19,136.30559561783065
20,136.3093433750079
21,136.31297103718373
22,136.278098580575
23,136.29710374535205
24,136.3090932266673
25,136.31416150173226
26,136.28370542430363
27,136.30267263969102
28,136.32087349172286
29,136.32747165674266
30,136.30175180359385
31,136.30179183567415
32,136.32376819488186
33,136.32069880246638
34,136.28092617331333
35,136.28659147548336
36,136.2994078529
37,136.29921413972536
38,136.28802435457175
39,136.2899782125839
40,136.32101032318002
41,136.3220975771197
42,136.29150832018055
43,136.30993074044432
44,136.33813306928766
45,136.31287545724786
46,136.2837340326098
47,136.3052048338923
48,136.30601490336235
49,136.30060466082293
50,136.2779683975357
51,136.2914427011524
52,136.32264190399397
53,136.3243727611023
54,136.2919744142322
55,136.3180334356572
56,136.32709918913412
57,136.33270259179827
58,136.2977167698454
59,136.30523400347656
60,136.30749203580964
61,136.3122649764786
62,136.27482570524862
63,136.31009949120315
64,136.32026951694746
65,136.3235674951314
66,136.28571376296492
67,136.29451618816617
68,136.30716652139515
69,136.30159345073932
70,136.2644435476591
71,136.29998026847193
72,136.29718768069085
73,136.27722572617003
74,136.2252404477548
75,136.23291807056256
76,136.24869244703464
77,136.23023653406082
78,136.2043661023197
79,136.2182838046776
80,136.23390308862045
81,136.23353338496534
82,136.21458193668914
83,136.24653802600082
84,136.25409674462594
85,136.2438270919694
86,136.24091644197657
87,136.2163754070926
88,136.24608664291873
89,136.23821558022223
90,136.21347670916117
91,136.23404506303157
92,136.24690393711847
93,136.26533986945824
94,136.2196199849026
95,136.2230028344072
96,136.22974135410072
97,136.22192310662024
98,136.2059076476949
99,136.2151065055781
100,136.2287828408664
101,136.23669964431338
102,136.1994558410455
103,136.19084569382582
104,136.19492153678948
105,136.1973073787204
106,136.16787804774987
107,136.19801996849384
108,136.19849348044394
109,136.19370207535837
110,136.1688267287862
111,136.18614810833523
112,136.2050187780867
113,136.20999130587816
114,136.1803035613733
115,136.18628409184925
116,136.20545782517274
117,136.22383107649034
118,136.18566668695038
119,136.1999923154607
120,136.2157628257436
121,136.20494900604336
122,136.18677626100896
123,136.20109094858313
124,136.2316112736125
125,136.21253959260486
126,136.16831021009799
127,136.18085869434316
128,136.20515417008247
129,136.19313554523075
130,136.16976606980262
131,136.1819440616785
132,136.19532271186085
133,136.18744798393743
134,136.17137092284534
135,136.18025336204602
136,136.20181226408
137,136.21237586936175
138,136.17582930896393
139,136.2021950292437
140,136.20561118384657
141,136.22492057031235
142,136.1861941350914
