,angle
0,77.49875382508164
1,77.49484702158057
2,77.48520887420818
3,77.48311757879017
4,77.48335254742
5,77.47722501908969
6,77.47117060191155
7,77.473034343964
8,77.47007536927853
9,77.46436305787098
10,77.45728441995563
11,77.45660856467418
12,77.45468968389034
13,77.44253633500887
14,77.43790223789976
15,77.43515972678466
16,77.43402494029465
17,77.43253128154304
18,77.42408716099122
19,77.42690993933698
20,77.42498788644521
21,77.42211930338162
22,77.41529623999874
23,77.41566828517345
24,77.41637343452715
25,77.41335120724897
26,77.40430407258378
27,77.40770028499098
28,77.40799265621129
29,77.40542522077072
30,77.40463954446639
31,77.41237572102266
32,77.41065226979259
33,77.40899003679061
34,77.40257909915161
35,77.40918187810436
36,77.40682926488829
37,77.40848736299677
38,77.40389633803485
39,77.41000211589667
40,77.41179671758168
41,77.41132343787596
42,77.40725122858292
43,77.413402881618
44,77.40835975542913
45,77.40912443578442
46,77.40098924009422
47,77.40292590216086
48,77.40498109290544
49,77.39887778074916
50,77.39836162097232
51,77.40206507854695
52,77.4040195253519
53,77.40653610477753
54,77.40121917991297
55,77.40425438291332
56,77.40798255835595
57,77.41115239106327
58,77.40776269390487
59,77.40811145945331
60,77.41178230702839
61,77.40799929455842
62,77.40731537123663
63,77.41115272903515
64,77.41662671345854
65,77.42148176185452
66,77.42120752267321
67,77.42688838053974
68,77.42787887770601
69,77.43109556339877
70,77.42965687918671
71,77.43503345445777
72,77.44752542353831
73,77.45345458774369
74,77.45294744367564
75,77.45791310566075
76,77.46215238660254
77,77.46232747315295
78,77.46444192854598
79,77.46087918731328
80,77.46877366205653
81,77.47159219878701
82,77.45917595898516
83,77.46223561363178
84,77.46610841934114
85,77.46859867080737
86,77.45190606719329
87,77.4599359645327
88,77.4655635656066
89,77.46165446054499
90,77.45241686458773
91,77.45396934705731
92,77.46012133804658
93,77.45710614420518
94,77.44786261825583
95,77.45158239763514
96,77.45408903687098
97,77.41404215831527
98,77.44793785689288
99,77.45444677107255
100,77.45639490984489
101,77.45511373693874
102,77.44992676636666
103,77.45331332319262
104,77.45904898440608
105,77.4594867601701
106,77.45606351874818
107,77.45299679963392
108,77.4561495502387
109,77.45450306580886
110,77.44809605912155
111,77.45239571277273
112,77.45046583727128
113,77.45514945442163
114,77.44544073803814
115,77.45163504430647
116,77.45445965782882
117,77.45534350333027
118,77.44847174659498
119,77.45328550393421
120,77.454062664579
121,77.45401611936254
122,77.44758806058815
123,77.45164118186254
124,77.45286924118496
125,77.4491133149676
126,77.44346917337693
127,77.44891192019102
128,77.45009066002885
129,77.44994600383869
130,77.44985603384208
131,77.45231534912149
132,77.46312624725404
133,77.45478004446807
134,77.4532060656068
135,77.45528431187591
136,77.46008599027742
137,77.45010346239613
138,77.4442781723828
139,77.44787260030401
140,77.44693930604552
141,77.44839085280613
142,77.44841451482516
143,77.44633576943205
144,77.40598433155175
145,77.45112691306791
146,77.44791898801218
147,77.45305691170145
148,77.44936139194454
149,77.45152233292428
150,77.44191319272092
151,77.4485208627043
152,77.44969825323204
153,77.45386793113308
154,77.44424362795992
155,77.44945969075374
156,77.45210515501775
157,77.45959647343261
158,77.453806365269
159,77.45703360326006
160,77.46136869492354
161,77.41490396317874
162,77.45681562639271
163,77.40978260897572
164,77.41601365517094
165,77.46096707424263
166,77.45916419342518
167,77.46580285037919
168,77.46909233338296
169,77.46868400621985
170,77.46525678694267
171,77.46915247406778
172,77.47320194741488
173,77.43044535867588
174,77.4236047213658
175,77.42738645571166
176,77.42793773545107
177,77.47046449885393
178,77.46647457912762
179,77.46636393776653
180,77.46754551111871
181,77.46700602605999
182,77.45992306098343
183,77.46077714494496
184,77.46431137722004
185,77.45853814822753
186,77.45966540920509
187,77.41492004744906
188,77.41588202944249
189,77.41837294023901
190,77.41296970166061
191,77.41691566577195
192,77.41822834301935
193,77.4201020492044
194,77.41797573282976
195,77.4223504057947
196,77.47009810623884
197,77.46807557476653
198,77.46305834642997
199,77.4657816875341
200,77.46715401513835
201,77.46410129963418
202,77.45858018856799
203,77.46127900702024
204,77.4616685144144
205,77.45902339469335
206,77.45384243365982
207,77.45413521134863
208,77.45896429011536
209,77.4599857825225
210,77.40822845212591
211,77.41212883973886
212,77.46121142139822
213,77.46279585540708
214,77.45700649969018
215,77.46029950300021
216,77.46119680550157
217,77.4582909832695
218,77.45242102208766
219,77.45563206529327
220,77.45370153490919
221,77.40334030622459
222,77.39845135125275
223,77.404388555765
224,77.39828746983059
225,77.40085656761522
226,77.44311723244617
227,77.44932247413354
228,77.40362713143907
229,77.44968100087227
230,77.44049600957788
231,77.44782301549715
232,77.44670090363498
233,77.4497418701201
234,77.44608210747948
235,77.4016676110499
236,77.45015408363862
237,77.40062928282869
238,77.39647659428336
239,77.3971566174548
240,77.39627685001494
241,77.39585306021665
242,77.38826985605918
243,77.44060946352249
244,77.44018790628498
245,77.43819577253207
246,77.43469529739993
247,77.43539806616894
248,77.4366731378117
249,77.43701422050867
250,77.43298571488859
251,77.43831393044972
252,77.44031624554228
253,77.43732420725587
254,77.38711726838471
255,77.38556399525221
256,77.38882719849529
257,77.39485607768057
258,77.38749373685467
259,77.39197549276123
260,77.3897902113141
261,77.39217759933308
262,77.38522719513516
263,77.43586282068912
264,77.43187995160096
265,77.43425072205521
266,77.43180593788999
267,77.43298456613644
268,77.43612717681339
269,77.43508237255564
270,77.42792218951803
271,77.38389919373134
272,77.43203518104683
273,77.43144501097294
274,77.42841399664944
275,77.43255919688366
276,77.38730486065036
277,77.39131184063791
278,77.42942336575906
279,77.43550362621868
280,77.43756379462911
281,77.43658746384949
282,77.43210909747819
283,77.43758521390436
284,77.44056519890727
285,77.44306628620292
286,77.43509111075788
287,77.43962583952812
288,77.43969535850485
289,77.44306211423469
290,77.4381808426171
291,77.44198512160942
292,77.39882248467633
293,77.39965178633477
294,77.39689066657652
295,77.4016698009267
296,77.40124107998892
297,77.39987457571956
298,77.39515858176479
299,77.40054238636989
300,77.40965755369574
301,77.40490767682134
302,77.40261342383536
303,77.44964002808514
304,77.45467942758576
305,77.45532046204453
306,77.44778611446776
307,77.40644766627415
308,77.40791053187749
309,77.40612228768224
310,77.39886245895516
311,77.404416654421
312,77.4072769966906
313,77.40582430117306
314,77.4489250673803
315,77.4560473519671
316,77.40831529511088
317,77.45384565735486
318,77.45167610308964
319,77.4550289601818
320,77.45938898816091
321,77.46127877522373
322,77.40835652470366
323,77.4599469095992
324,77.41390298534355
325,77.40841376220546
326,77.40195726683542
327,77.4045590568012
328,77.40701720932545
329,77.40820137032131
330,77.39918880509276
331,77.40124011329696
332,77.4485002915631
333,77.44089851915791
334,77.38650181962764
335,77.43655184162112
336,77.43893473867848
337,77.44254174697349
338,77.43888599491098
339,77.4444667389369
340,77.44474328458892
341,77.44567464340189
342,77.43989128601123
343,77.43810151714536
344,77.44400956370195
345,77.44256090445843
346,77.4305300449764
347,77.42608232834633
348,77.43105299254027
349,77.42634965354664
350,77.41955768388918
351,77.42265909485064
352,77.42172920248584
353,77.42354000551937
354,77.41870223508387
355,77.42046408422358
356,77.42805102346185
357,77.42802923474588
358,77.4235062221998
359,77.42538899578119
360,77.4309892149137
361,77.4339615871705
362,77.42532973267308
363,77.4312734122904
364,77.43660776431166
365,77.4375213871706
366,77.4254007745152
367,77.43222534921254
368,77.43035442246169
369,77.42177282728233
370,77.41280830222863
371,77.41862810684117
372,77.4185173210988
373,77.41553560737806
374,77.4070652851503
375,77.40990222656299
376,77.41524305254953
377,77.41409544360445
378,77.41147177945625
379,77.414298671467
380,77.41226559421746
381,77.4106268406706
382,77.4103246297293
383,77.41238479439959
384,77.41384038081702
385,77.40239044535991
386,77.39916104921105
387,77.4015352650374
388,77.40447210502721
389,77.40372102842328
390,77.39927096483866
391,77.40196535232056
392,77.40554945755042
393,77.40431278569157
394,77.39734180920559
395,77.4022823952556
396,77.39838634386103
397,77.39928062525894
398,77.39593395050441
399,77.39362384068662
400,77.39290353079498
401,77.39209976520081
402,77.38662382529853
403,77.38620767805386
404,77.38853972566152
405,77.38808449618072
406,77.38928587128075
407,77.39221113880974
408,77.39209400141709
409,77.39338703087718
410,77.38977156340167
411,77.38920259772419
412,77.39203801303427
413,77.39271486344711
414,77.38552982534051
415,77.38421248003097
416,77.38670749347895
417,77.38489147163673
418,77.37873913745254
419,77.3763855507003
420,77.37823487331737
421,77.3805147619418
422,77.37720513158705
423,77.37883364772784
424,77.38074497400356
425,77.38784032973714
426,77.38030709629119
427,77.38487342915435
428,77.38243227815911
429,77.38348883508948
430,77.37805492345231
431,77.37831188903932
432,77.37853955573233
433,77.37734424313082
434,77.37139334319203
435,77.37544406778167
436,77.37990406973056
437,77.38098583417678
438,77.37868236597355
439,77.38269266708792
440,77.3907162419985
441,77.39369491463286
442,77.39258494302562
443,77.40549710363098
444,77.4064013714153
445,77.40269451824045
446,77.40066323353746
447,77.40604325518387
448,77.40792083600499
449,77.407456145392
450,77.40123428012404
451,77.40088722629083
452,77.40450523116837
453,77.4041106795591
454,77.39948131908265
455,77.40144205197647
456,77.40584211383833
457,77.40658769994171
458,77.39771308969641
459,77.39937852812015
460,77.40822415752655
461,77.40596359881937
462,77.40080436829486
463,77.40744322040202
464,77.4095814894307
465,77.40769053891802
466,77.40974157510574
467,77.4087700248227
468,77.41264275503302
469,77.41146655706247
470,77.4044576700384
471,77.40625556431246
472,77.40833456151644
473,77.40828714451636
474,77.40878595222728
475,77.41946679862374
476,77.42285658591146
477,77.41574656614864
478,77.42127002334341
479,77.41615818708767
480,77.42213045406933
481,77.42193391147552
482,77.41469635213862
483,77.41719479110321
484,77.41885892589043
485,77.41591510839677
486,77.41069275439663
487,77.40673222727908
488,77.4071101341736
489,77.41451455655117
490,77.40845828142423
491,77.41017323406192
492,77.41153906622151
493,77.40869757749796
494,77.3960453137607
495,77.39789219902819
496,77.39967946028894
497,77.39599573102204
498,77.39388689976937
499,77.3889223719589
500,77.39088769517915
501,77.38647834498744
502,77.37942510084366
503,77.3815442044846
504,77.37955245444054
505,77.3798693485629
506,77.37501201079414
507,77.37802599680752
508,77.37714604821399
509,77.37507789172237
510,77.3707503086983
511,77.3724395002465
512,77.37214866642258
513,77.37080916992088
514,77.3650827820928
515,77.36658035024206
516,77.3630759655691
517,77.3635869116945
518,77.357625100062
519,77.35896748170575
520,77.35679494317137
521,77.35207248133253
522,77.34899558588717
523,77.34970855534547
524,77.35203986727296
525,77.34756457094569
526,77.34757024147571
527,77.35002984702074
528,77.35253543880059
529,77.35135908834694
530,77.35043875618146
531,77.34484566730647
532,77.35000360833267
533,77.35021258708387
534,77.341939777977
535,77.3471007354124
536,77.34851651632297
537,77.34652881684457
538,77.33454159938218
539,77.34333478631841
540,77.33780019967946
541,77.33685967600658
542,77.33406208949567
543,77.34557577646704
544,77.34658489971522
545,77.35198390145288
546,77.3370091219646
547,77.34006171944161
548,77.34376745577542
549,77.34310416397044
550,77.3365655812139
551,77.33571137879393
552,77.34062329673147
553,77.34924336212607
554,77.33776680523819
555,77.34026006493343
556,77.34435684346279
557,77.34410251578949
558,77.3374673861447
559,77.34563620042469
560,77.34998734903739
561,77.35651671270354
562,77.35149680695542
563,77.35992790080232
564,77.35857036803901
565,77.36985305934265
566,77.36112755780582
567,77.3602550203283
568,77.3595613695663
569,77.36014977407804
570,77.35636775760834
571,77.35779769285354
572,77.35916456076173
573,77.36141316774864
574,77.3556389636033
575,77.35666762984219
576,77.35833016530667
577,77.3573032374319
578,77.34722324330711
579,77.35425288074369
580,77.35333862391097
581,77.36402562139524
582,77.3502561670732
583,77.36321945528115
584,77.36034366868135
585,77.36678236672684
586,77.35829806950036
587,77.36241291605955
588,77.36655713080562
589,77.36598816142029
590,77.36022967481216
591,77.36060510289491
592,77.36158353435387
593,77.3627999972444
594,77.35900104521477
595,77.35941357182521
596,77.357415035308
597,77.36116190110711
598,77.35529028751621
599,77.35760648485858
600,77.358895626082
601,77.35983341506235
602,77.35527856449521
603,77.34960394981229
604,77.35644017490986
605,77.3606848265975
606,77.34758463821217
607,77.35179159011493
608,77.35452815212669
609,77.35433447299226
610,77.34665917847546
611,77.34945288322584
612,77.3504958964624
613,77.35087074504018
614,77.34176565400966
615,77.34771292470558
