,angle
0,97.85536154353944
1,97.85238744079892
2,97.85128179710428
3,97.85812555523022
4,97.8636053260225
5,97.85513745992897
6,97.85274979045279
7,97.86423452459073
8,97.86027902615854
9,97.85393823471333
10,97.85511378616587
11,97.8668605101457
12,97.86887770640037
13,97.86088941296913
14,97.86313194956473
15,97.87408091212055
16,97.87870161055845
17,97.86868940053526
18,97.87138233687585
19,97.87134027826795
20,97.86880581837399
21,97.85864990957052
22,97.85710848159519
23,97.85627404849218
24,97.85424030965035
25,97.84843849275575
26,97.8529535021963
27,97.8618355729769
28,97.85920305476881
29,97.85775211081189
30,97.85402101076122
31,97.86004065604102
32,97.85589320047308
33,97.84591244156012
34,97.83870710866252
35,97.84732303290515
36,97.84747329514676
37,97.84488174595121
38,97.84277679309167
39,97.85418288154544
40,97.8552080396167
41,97.85423576014429
42,97.86297893320526
43,97.87459079463038
44,97.87841147819273
45,97.86811710504819
46,97.87061854260612
47,97.87924854139995
48,97.87904747843682
49,97.86560291155475
50,97.8695808080734
51,97.88062156966507
52,97.87501114174309
53,97.86829231411748
54,97.86331820185146
55,97.8749481531652
56,97.87274730381438
57,97.86717519884505
58,97.85528543120134
59,97.87241311952576
60,97.85847761862554
61,97.85408067865714
62,97.85144986619866
63,97.85555863246137
64,97.86540930386663
65,97.85552274174168
66,97.86227583271706
67,97.86859684938509
68,97.86543560069299
69,97.85979307991617
70,97.85394645581488
71,97.86467460276232
72,97.86065462144879
73,97.85720623282644
74,97.85157218926821
75,97.85926799952054
76,97.86046640041546
77,97.85043013473906
78,97.85049553345998
79,97.85322752060718
80,97.8508283027426
81,97.84688536293984
82,97.84372284799343
83,97.84953973183113
84,97.84651833834921
85,97.83843859181982
86,97.82944699640235
87,97.83631173017926
88,97.84194207514695
89,97.8410151926419
90,97.84025378745467
91,97.85008831855662
92,97.85271080724407
93,97.8457892204053
94,97.84972656835346
95,97.85177897265042
96,97.85198138218614
97,97.8445892034787
98,97.83876424011484
99,97.84675473569015
100,97.84398999209543
101,97.83953753629278
102,97.83645118918321
103,97.8430911592503
104,97.84085259489575
105,97.83730801379916
106,97.83083817802967
107,97.84517718920799
108,97.84112396916879
109,97.82915165841908
110,97.82459830454626
111,97.83026910367006
112,97.82617556683897
113,97.81228215005078
114,97.80823483425655
115,97.81238267607614
116,97.81136071769309
117,97.80271913028878
118,97.80537561119846
119,97.81320886494058
120,97.81812310917599
121,97.8073330221619
122,97.80984672884831
123,97.81745701297578
124,97.81850502721205
125,97.80884291087463
126,97.81114118751339
127,97.81422462691117
128,97.81160688576165
129,97.80571330355704
130,97.80504543327494
131,97.81774421997247
132,97.81408395159404
133,97.81215436237922
134,97.81094817039647
135,97.82045437820592
136,97.82291223104505
137,97.81664242226483
138,97.81297001518374
139,97.8197528292574
140,97.82027455225976
141,97.81394149833486
142,97.80196928439112
143,97.82035747005763
144,97.82245365291386
145,97.80530632434363
146,97.81218189610979
147,97.80573503989362
148,97.81521052917635
149,97.80906954187054
150,97.80764442865774
151,97.81534269321445
152,97.80059989035895
153,97.7942589327648
154,97.79632531377531
155,97.81046230638776
156,97.80248155715371
157,97.79714253622772
158,97.79876147771739
159,97.7927637126398
160,97.79307911292673
161,97.78505210061506
162,97.76522861663193
163,97.76917279419953
164,97.76415456585106
165,97.75255010699773
166,97.72790538222917
167,97.75159539740349
168,97.74764282759065
169,97.72540892917303
170,97.7158122233703
171,97.73927311177391
172,97.72684245824448
173,97.71585599888748
174,97.71790045092492
175,97.72602080968558
176,97.72025599194397
177,97.71742378534827
178,97.71249472095607
179,97.72404138210415
180,97.71805614058805
181,97.71428725694949
182,97.70540124564873
183,97.71312727667355
184,97.71276921412858
185,97.69483932174477
186,97.68689441875075
187,97.70164557931302
188,97.695262373257
189,97.68475007350995
190,97.67621922659326
191,97.67909052751877
192,97.67753078634946
193,97.667729555018
194,97.66109316937145
195,97.66556459063614
196,97.66117186531709
197,97.65639754854816
198,97.64990848286189
199,97.65810948344357
200,97.6585575291292
201,97.6553727575053
202,97.65297728863611
203,97.6618422090064
204,97.6620921873588
205,97.66050586673676
206,97.65594574630376
207,97.66994788315999
208,97.67015356435597
209,97.6669721763024
210,97.66544303081967
211,97.67440004388038
212,97.67903134435365
213,97.67627460953501
214,97.6768345473539
215,97.69205468680533
216,97.69150372454607
217,97.6859535641781
218,97.68491826724238
219,97.69327292466042
220,97.70076766849222
221,97.69132259037139
222,97.68833704230974
223,97.70290059742771
224,97.70218770463163
225,97.69419295496245
226,97.69219174724273
227,97.69969688335392
228,97.69649470223732
229,97.68768959722655
230,97.68594874275004
231,97.69560659049387
232,97.69504431658162
233,97.69061286487486
234,97.68608791258166
235,97.69395972492156
236,97.72427744203384
237,97.7164819695321
238,97.69733557074831
239,97.72203979496408
240,97.72644686994332
241,97.71220144657477
242,97.6923252018831
243,97.72359284567501
244,97.72547210623527
245,97.72092759178531
246,97.71483803805364
247,97.72186038202595
248,97.72252131383634
249,97.71359168234221
250,97.71481609270171
251,97.72247404359585
252,97.71850966690954
253,97.71433594610102
254,97.7121150051851
255,97.72299069221171
256,97.72776089824642
257,97.72303487985499
258,97.72112915000882
259,97.7244568594179
260,97.7247986995529
261,97.7163513437929
262,97.71185682225092
263,97.72255990958003
264,97.71300239897057
265,97.71139354468455
266,97.70109810049708
267,97.7133112721865
268,97.71640217760002
269,97.71432745573708
270,97.71256783949309
271,97.71852689276369
272,97.72116658454993
273,97.71595752036336
274,97.71512154575123
275,97.71974040672212
276,97.71760992226346
277,97.70346166633101
278,97.6970728683412
279,97.70038823903944
280,97.6987843530199
281,97.68347739573493
282,97.65978343250154
283,97.66418486670206
284,97.652523865864
285,97.63608581688392
286,97.62171473987132
287,97.61693812222687
288,97.5960172017572
289,97.57337159266648
290,97.55566935048375
291,97.54324274508957
292,97.52938097771391
293,97.49899553574772
294,97.4745142270283
295,97.46247977278772
296,97.445784503217
297,97.41602773371305
298,97.40068055733629
299,97.39499253938416
300,97.38053250185651
301,97.36144347137713
302,97.34296190334219
303,97.33588864949992
304,97.32350474680109
305,97.29678784683786
306,97.28477805641978
307,97.28235915358259
308,97.27044088369857
309,97.25048697897081
310,97.24125954849296
311,97.24063761253366
312,97.22839451139495
313,97.21178885286075
314,97.20559818554204
315,97.20517397963721
316,97.20263456639417
317,97.19434948852783
318,97.18824616885476
319,97.19667593998662
320,97.19690086424531
321,97.19233946404975
322,97.19187496023352
323,97.2008264759445
324,97.19701335582833
325,97.19593092791206
326,97.19332529553127
327,97.1987845035688
328,97.20223397403171
329,97.1996432149226
330,97.18661222897643
331,97.19606217486633
332,97.20203465471255
333,97.19815450093004
334,97.20579355226214
335,97.21666697236526
336,97.21824187520515
337,97.21229229909373
338,97.20725693732234
339,97.21725420011697
340,97.22094945319094
341,97.217118563391
342,97.21110638795383
343,97.21900311808955
344,97.21751706121726
345,97.20803415354429
346,97.1999978954245
347,97.20970203683896
348,97.20426951219837
349,97.1934686138203
350,97.18521284562362
351,97.1901306662272
352,97.18341030788713
353,97.17741137279799
354,97.16551464444123
355,97.16679949529971
356,97.16473663645945
357,97.15002322933833
358,97.13813811520522
359,97.13130630883988
360,97.12562820948145
361,97.10609903534781
362,97.06902597244441
363,97.0651937711227
364,97.04863974480347
365,97.03473198954913
366,97.01851807206742
367,96.99929559721062
368,96.97279517832227
369,96.94194954844028
370,96.91078357477926
371,96.8940073645553
372,96.8707522955371
373,96.84527342041525
374,96.82050792522263
375,96.81516292765949
376,96.80380347690465
377,96.78581104255119
378,96.7682168853654
379,96.77042866720808
380,96.75808468862333
381,96.74729959636011
382,96.74109358052347
383,96.7398489584532
384,96.73066536641828
385,96.72615670187358
386,96.71810677665665
387,96.72445201661783
388,96.7214071472169
389,96.7213829807978
390,96.71233131516823
391,96.72387024203645
392,96.72864716883299
393,96.72669937046119
394,96.73261939090465
395,96.74768869870236
396,96.75163048701653
397,96.75398304976267
398,96.75647356830655
399,96.76308739278156
400,96.76539265441383
401,96.76286381452262
402,96.75789825028689
403,96.76477944483636
404,96.77345227175456
405,96.76555082545552
406,96.7627329655147
407,96.77272485214539
408,96.77695552345126
409,96.77636767578093
410,96.7737232365227
411,96.7921612138022
412,96.79831550326027
413,96.80076342401883
414,96.80294708148358
415,96.81754376113037
416,96.82880756631593
417,96.82564050832701
418,96.83504145273857
419,96.84834473830514
420,96.85276912030642
421,96.84417426294566
422,96.84500981036602
423,96.8583963067276
424,96.86403418553317
425,96.86593006936121
426,96.86425287604213
427,96.87704723532995
428,96.8952505974825
429,96.89732052067009
430,96.89472905442537
431,96.91414021773186
432,96.91816502697355
433,96.91650379674145
434,96.91612544445384
435,96.92666079735965
436,96.93154124390324
437,96.93550369386405
438,96.93045717324053
439,96.94363533269114
440,96.94890382383853
441,96.94486449703322
442,96.94568165367825
443,96.95367361500725
444,96.95309724923592
445,96.94578605767092
446,96.93973211186047
447,96.9467790568597
448,96.94281100174248
449,96.93864785057647
450,96.92873367196555
451,96.93282333973458
452,96.93408401483292
453,96.92307935366868
454,96.91186658347803
455,96.92569895784698
456,96.92550575893203
457,96.91749161019678
458,96.91725564928385
459,96.93032188232604
