,angle
0,119.35872230125644
1,119.35872230125644
2,119.35872230125644
3,116.4057248900468
4,116.4057248900468
5,116.4057248900468
6,115.06542965240409
7,115.06542965240409
8,115.06542965240409
9,112.54159303130075
10,112.54159303130075
11,112.54159303130075
12,116.42419291969445
13,116.42419291969445
14,116.42419291969445
15,113.93306092970104
16,113.93306092970104
17,113.93306092970104
18,112.69702725874853
19,112.69702725874853
20,112.69702725874853
21,111.67403136570158
22,111.67403136570158
23,111.67403136570158
24,110.89468494028554
25,110.89468494028554
26,110.89468494028554
27,97.89304555708226
28,97.89304555708226
29,97.89304555708226
30,101.21228849848974
31,101.21228849848974
32,101.21228849848974
33,104.69989172011702
34,104.69989172011702
35,104.69989172011702
36,104.48939926419908
37,104.48939926419908
38,104.48939926419908
39,104.26107789805658
40,104.26107789805658
41,104.26107789805658
42,103.60065326621127
43,103.60065326621127
44,103.60065326621127
45,106.68152725541827
46,106.68152725541827
47,106.68152725541827
48,109.79871790733145
49,109.79871790733145
50,109.79871790733145
51,111.56358684018431
52,111.56358684018431
53,111.56358684018431
54,112.73147264817975
55,112.73147264817975
56,112.73147264817975
57,113.17024644508687
58,113.17024644508687
59,113.17024644508687
60,113.99526226932002
61,113.99526226932002
62,113.99526226932002
63,114.69482431897964
64,114.69482431897964
65,114.69482431897964
66,115.18972476865271
67,115.18972476865271
68,115.18972476865271
69,114.92089685868461
70,114.92089685868461
71,114.92089685868461
72,112.44373111984048
73,112.44373111984048
74,112.44373111984048
75,111.94789775627117
76,111.94789775627117
77,111.94789775627117
78,111.60678807245111
79,111.60678807245111
80,111.60678807245111
81,111.45720735527159
82,111.45720735527159
83,111.45720735527159
84,111.50832127453387
85,111.50832127453387
86,111.50832127453387
87,110.96244306905109
88,110.96244306905109
89,110.96244306905109
90,110.09356523247213
91,110.09356523247213
92,110.09356523247213
93,109.61850299978289
94,109.61850299978289
95,109.61850299978289
96,109.44035275782596
97,109.44035275782596
98,109.44035275782596
99,113.36675031641855
100,113.36675031641855
101,113.36675031641855
102,113.1507771084245
103,113.1507771084245
104,113.1507771084245
105,112.73201216414584
106,112.73201216414584
107,112.73201216414584
108,114.10258736408034
109,114.10258736408034
110,114.10258736408034
111,115.01241749255168
112,115.01241749255168
113,115.01241749255168
114,115.66886869114342
115,115.66886869114342
116,115.66886869114342
117,116.10325062481735
118,116.10325062481735
119,116.10325062481735
120,115.98219484510305
121,115.98219484510305
122,115.98219484510305
123,115.94458701932287
124,115.94458701932287
125,115.94458701932287
126,116.03710972319122
127,116.03710972319122
128,116.03710972319122
129,115.76767545719923
130,115.76767545719923
131,115.76767545719923
132,114.23554432740356
133,114.23554432740356
134,114.23554432740356
135,113.92338225947704
136,113.92338225947704
137,113.92338225947704
138,113.85088574742211
139,113.85088574742211
140,113.85088574742211
141,113.83048962721479
142,113.83048962721479
143,113.83048962721479
144,112.11392921555422
145,112.11392921555422
146,112.11392921555422
147,110.9563864023752
148,110.9563864023752
149,110.9563864023752
150,110.42630213138649
151,110.42630213138649
152,110.42630213138649
153,111.18243766481575
154,111.18243766481575
155,111.18243766481575
156,111.24866882058507
157,111.24866882058507
158,111.24866882058507
159,112.10475703747554
160,112.10475703747554
161,112.10475703747554
162,111.67184134219438
163,111.67184134219438
164,111.67184134219438
165,111.22032553532031
166,111.22032553532031
167,111.22032553532031
168,110.99404273351406
169,110.99404273351406
170,110.99404273351406
171,110.48466630433654
172,110.48466630433654
173,110.48466630433654
174,110.26076573655558
175,110.26076573655558
176,110.26076573655558
177,109.65463226070837
178,109.65463226070837
179,109.65463226070837
180,109.81481806493883
181,109.81481806493883
182,109.81481806493883
183,109.99757342073336
184,109.99757342073336
185,109.99757342073336
186,110.43321302520995
187,110.43321302520995
188,110.43321302520995
189,111.64608221606032
190,111.64608221606032
191,111.64608221606032
192,111.74945434270303
193,111.74945434270303
194,111.74945434270303
195,111.82258020912897
196,111.82258020912897
197,111.82258020912897
198,111.90562693416899
199,111.90562693416899
200,111.90562693416899
201,111.96957058606371
202,111.96957058606371
203,111.96957058606371
204,112.2017561673309
205,112.2017561673309
206,112.2017561673309
207,112.1567610046353
208,112.1567610046353
209,112.1567610046353
210,112.70766690231912
211,112.70766690231912
212,112.70766690231912
213,112.02070074155962
214,112.02070074155962
215,112.02070074155962
216,111.63694963895706
217,111.63694963895706
218,111.63694963895706
219,111.55011649776131
220,111.55011649776131
221,111.55011649776131
222,111.66591141551085
223,111.66591141551085
224,111.66591141551085
225,111.84872427708402
226,111.84872427708402
227,111.84872427708402
228,106.26158328278
229,106.26158328278
230,106.26158328278
231,109.31598782309797
232,109.31598782309797
233,109.31598782309797
234,111.31432303798293
235,111.31432303798293
236,111.31432303798293
237,112.53831630673434
238,112.53831630673434
239,112.53831630673434
240,109.67090219239536
241,109.67090219239536
242,109.67090219239536
243,108.84264387627842
244,108.84264387627842
245,108.84264387627842
246,108.99888805065771
247,108.99888805065771
248,108.99888805065771
249,109.45265834375012
250,109.45265834375012
251,109.45265834375012
252,109.56914584892563
253,109.56914584892563
254,109.56914584892563
255,109.71169454624639
