,angle
0,68.82293310253712
1,68.82293310253712
2,68.82293310253712
3,67.79466033876953
4,67.79466033876953
5,67.79466033876953
6,66.94196247470107
7,66.94196247470107
8,66.94196247470107
9,66.2586630222732
10,66.2586630222732
11,66.2586630222732
12,65.73404387050746
13,65.73404387050746
14,65.73404387050746
15,65.33806231950042
16,65.33806231950042
17,65.33806231950042
18,68.41159786879672
19,68.41159786879672
20,68.41159786879672
21,67.98835468635507
22,67.98835468635507
23,67.98835468635507
24,67.71814366040344
25,67.71814366040344
26,67.71814366040344
27,67.53943135943904
28,67.53943135943904
29,67.53943135943904
30,67.41530779098744
31,67.41530779098744
32,67.41530779098744
33,67.33167328191817
34,67.33167328191817
35,67.33167328191817
36,67.28478738490888
37,67.28478738490888
38,67.28478738490888
39,67.0799090206641
40,67.0799090206641
41,67.0799090206641
42,66.88469809250566
43,66.88469809250566
44,66.88469809250566
45,66.71096294752056
46,66.71096294752056
47,66.71096294752056
48,66.56217555878432
49,66.56217555878432
50,66.56217555878432
51,66.4367485038787
52,66.4367485038787
53,66.4367485038787
54,66.33571054385217
55,66.33571054385217
56,66.33571054385217
57,66.24510930692267
58,66.24510930692267
59,66.24510930692267
60,66.22111352311285
61,66.22111352311285
62,66.22111352311285
63,66.1870922719988
64,66.1870922719988
65,66.1870922719988
66,66.15087923823937
67,66.15087923823937
68,66.15087923823937
69,66.17082135388246
70,66.17082135388246
71,66.17082135388246
72,66.20852976708547
73,66.20852976708547
74,66.20852976708547
75,66.19860453283256
76,66.19860453283256
77,66.19860453283256
78,66.23448924202528
79,66.23448924202528
80,66.23448924202528
81,66.2733589609759
82,66.2733589609759
83,66.2733589609759
84,66.30865279083322
85,66.30865279083322
86,66.30865279083322
87,66.3249142402025
88,66.3249142402025
89,66.3249142402025
90,66.33578385493404
91,66.33578385493404
92,66.33578385493404
93,66.35873312975424
94,66.35873312975424
95,66.35873312975424
96,66.39515438203371
97,66.39515438203371
98,66.39515438203371
99,66.45568275646679
100,66.45568275646679
101,66.45568275646679
102,66.45073092969888
103,66.45073092969888
104,66.45073092969888
105,66.52127313458841
106,66.52127313458841
107,66.52127313458841
108,66.52367674360278
109,66.52367674360278
110,66.52367674360278
111,66.57786263767177
112,66.57786263767177
113,66.57786263767177
114,66.7262843691112
115,66.7262843691112
116,66.7262843691112
117,66.71049241121297
118,66.71049241121297
119,66.71049241121297
120,65.9829248672616
121,65.9829248672616
122,65.9829248672616
123,65.4283879691309
124,65.4283879691309
125,65.4283879691309
126,65.27003627918513
127,65.27003627918513
128,65.27003627918513
129,64.73997137011551
130,64.73997137011551
131,64.73997137011551
132,64.31267756512166
133,64.31267756512166
134,64.31267756512166
135,64.57231320417291
136,64.57231320417291
137,64.57231320417291
138,64.69488283070842
139,64.69488283070842
140,64.69488283070842
141,64.87051983743288
142,64.87051983743288
143,64.87051983743288
144,65.07679885469653
145,65.07679885469653
146,65.07679885469653
147,65.31768771087063
148,65.31768771087063
149,65.31768771087063
150,65.52564022150948
151,65.52564022150948
152,65.52564022150948
153,65.71780531418736
154,65.71780531418736
155,65.71780531418736
156,65.89853631446505
157,65.89853631446505
158,65.89853631446505
159,66.07931203672359
160,66.07931203672359
161,66.07931203672359
162,66.23986133320939
163,66.23986133320939
164,66.23986133320939
165,66.29957230062033
166,66.29957230062033
167,66.29957230062033
168,66.38820562321672
169,66.38820562321672
170,66.38820562321672
171,66.47248914218576
172,66.47248914218576
173,66.47248914218576
174,66.54809888969523
175,66.54809888969523
176,66.54809888969523
177,66.62780248657424
178,66.62780248657424
179,66.62780248657424
180,66.70071404310148
181,66.70071404310148
182,66.70071404310148
183,66.76749313851406
184,66.76749313851406
185,66.76749313851406
186,67.26119125694065
187,67.26119125694065
188,67.26119125694065
189,67.66697878301625
190,67.66697878301625
191,67.66697878301625
192,68.08562352607517
193,68.08562352607517
194,68.08562352607517
195,68.47971419652355
196,68.47971419652355
197,68.47971419652355
198,68.64973531455618
199,68.64973531455618
200,68.64973531455618
201,68.84816940043147
202,68.84816940043147
203,68.84816940043147
204,69.04803891947438
205,69.04803891947438
206,69.04803891947438
207,69.23525098793793
208,69.23525098793793
209,69.23525098793793
210,69.40308192556697
211,69.40308192556697
212,69.40308192556697
213,69.56383806635868
214,69.56383806635868
215,69.56383806635868
216,69.7069770498456
217,69.7069770498456
218,69.7069770498456
219,69.76505333143446
220,69.76505333143446
221,69.76505333143446
222,69.86533142181672
223,69.86533142181672
224,69.86533142181672
225,69.9754071686119
226,69.9754071686119
227,69.9754071686119
228,70.07711543163065
229,70.07711543163065
230,70.07711543163065
231,70.17082103780305
232,70.17082103780305
233,70.17082103780305
234,70.29739616794629
235,70.29739616794629
236,70.29739616794629
237,70.39650296348377
238,70.39650296348377
239,70.39650296348377
240,70.49073329919295
241,70.49073329919295
242,70.49073329919295
243,70.46269882487995
