,angle
0,142.02188178957326
1,142.02188178957326
2,142.02188178957326
3,137.66215559951348
4,137.66215559951348
5,137.66215559951348
6,138.1858980060121
7,138.1858980060121
8,138.1858980060121
9,136.23158214476854
10,136.23158214476854
11,136.23158214476854
12,135.58702300980553
13,135.58702300980553
14,135.58702300980553
15,135.77286940411256
16,135.77286940411256
17,135.77286940411256
18,135.67065233126948
19,135.67065233126948
20,135.67065233126948
21,135.95546205754857
22,135.95546205754857
23,135.95546205754857
24,140.6381601087608
25,140.6381601087608
26,140.6381601087608
27,140.45693995660466
28,140.45693995660466
29,140.45693995660466
30,143.2599817327807
31,143.2599817327807
32,143.2599817327807
33,141.19868835672037
34,141.19868835672037
35,141.19868835672037
36,143.9323679387515
37,143.9323679387515
38,143.9323679387515
39,145.0353084431619
40,145.0353084431619
41,145.0353084431619
42,145.57348042972015
43,145.57348042972015
44,145.57348042972015
45,145.8707993298892
46,145.8707993298892
47,145.8707993298892
48,146.14645300955547
49,146.14645300955547
50,146.14645300955547
51,140.77163392707266
52,140.77163392707266
53,140.77163392707266
54,142.26588095716556
55,142.26588095716556
56,142.26588095716556
57,138.21878034751143
58,138.21878034751143
59,138.21878034751143
60,139.50411862556763
61,139.50411862556763
62,139.50411862556763
63,136.69075141373477
64,136.69075141373477
65,136.69075141373477
66,136.17959087681814
67,136.17959087681814
68,136.17959087681814
69,139.118390507927
70,139.118390507927
71,139.118390507927
72,141.55270447994172
73,141.55270447994172
74,141.55270447994172
75,139.7440855442838
76,139.7440855442838
77,139.7440855442838
78,140.28343721390019
79,140.28343721390019
80,140.28343721390019
81,140.54830496208834
82,140.54830496208834
83,140.54830496208834
84,143.1696864135674
85,143.1696864135674
86,143.1696864135674
87,144.03794910324007
88,144.03794910324007
89,144.03794910324007
90,139.87650789270265
91,139.87650789270265
92,139.87650789270265
93,139.3041816495482
94,139.3041816495482
95,139.3041816495482
96,137.15629481379233
97,137.15629481379233
98,137.15629481379233
99,139.00624494780865
100,139.00624494780865
101,139.00624494780865
102,141.54496622385332
103,141.54496622385332
104,141.54496622385332
105,142.27920622555158
106,142.27920622555158
107,142.27920622555158
108,142.5365104324753
109,142.5365104324753
110,142.5365104324753
111,139.87658763718088
112,139.87658763718088
113,139.87658763718088
114,140.96224949354604
115,140.96224949354604
116,140.96224949354604
117,137.54392248772547
118,137.54392248772547
119,137.54392248772547
120,140.9594546072421
121,140.9594546072421
122,140.9594546072421
123,143.34876454433595
124,143.34876454433595
125,143.34876454433595
126,144.06174327527498
127,144.06174327527498
128,144.06174327527498
129,140.5925782947695
130,140.5925782947695
131,140.5925782947695
132,140.52141249313414
133,140.52141249313414
134,140.52141249313414
135,138.9411982173136
136,138.9411982173136
137,138.9411982173136
138,141.46698625542862
139,141.46698625542862
140,141.46698625542862
141,139.6955277356021
142,139.6955277356021
143,139.6955277356021
144,140.76024241690058
145,140.76024241690058
146,140.76024241690058
147,139.30025967602654
148,139.30025967602654
149,139.30025967602654
150,138.2507290304348
151,138.2507290304348
152,138.2507290304348
153,137.4862622876314
154,137.4862622876314
155,137.4862622876314
156,137.15350863064262
157,137.15350863064262
158,137.15350863064262
159,141.7814657853717
160,141.7814657853717
161,141.7814657853717
162,144.39261963780615
163,144.39261963780615
164,144.39261963780615
165,141.56974270128032
166,141.56974270128032
167,141.56974270128032
168,142.32602508588786
169,142.32602508588786
170,142.32602508588786
171,143.3469579237861
172,143.3469579237861
173,143.3469579237861
174,141.18147849407498
175,141.18147849407498
176,141.18147849407498
177,142.09218966969533
178,142.09218966969533
179,142.09218966969533
180,140.48276640046618
181,140.48276640046618
182,140.48276640046618
183,141.05202789970605
184,141.05202789970605
185,141.05202789970605
186,141.7238868189975
187,141.7238868189975
188,141.7238868189975
189,142.27161293021513
190,142.27161293021513
191,142.27161293021513
192,140.7848727623367
193,140.7848727623367
194,140.7848727623367
195,139.70535883208504
196,139.70535883208504
197,139.70535883208504
198,140.91381255559142
199,140.91381255559142
200,140.91381255559142
201,142.0070687626722
202,142.0070687626722
203,142.0070687626722
204,139.21178982511407
205,139.21178982511407
206,139.21178982511407
207,141.26911785400623
208,141.26911785400623
209,141.26911785400623
210,142.20812068489508
211,142.20812068489508
212,142.20812068489508
213,138.88079686453008
214,138.88079686453008
215,138.88079686453008
216,141.8876369154283
217,141.8876369154283
218,141.8876369154283
219,139.33750294630417
220,139.33750294630417
221,139.33750294630417
222,141.8364495456319
223,141.8364495456319
224,141.8364495456319
225,143.15903785520604
226,143.15903785520604
227,143.15903785520604
228,144.45463218922632
229,144.45463218922632
230,144.45463218922632
231,144.01485972153571
232,144.01485972153571
233,144.01485972153571
234,143.89326195881307
235,143.89326195881307
236,143.89326195881307
237,140.62121187619195
238,140.62121187619195
239,140.62121187619195
240,143.006835422012
241,143.006835422012
242,143.006835422012
243,142.95702902786726
244,142.95702902786726
245,142.95702902786726
246,143.46081625934198
247,143.46081625934198
248,143.46081625934198
249,140.79761707649604
250,140.79761707649604
251,140.79761707649604
252,142.3551725062057
253,142.3551725062057
254,142.3551725062057
255,144.51791927155153
256,144.51791927155153
257,144.51791927155153
258,145.51123134865804
259,145.51123134865804
260,145.51123134865804
261,145.09370369771452
262,145.09370369771452
263,145.09370369771452
264,144.32247023743057
265,144.32247023743057
266,144.32247023743057
267,143.08492345257343
268,143.08492345257343
269,143.08492345257343
270,142.53174551493336
271,142.53174551493336
272,142.53174551493336
273,143.34242072353626
274,143.34242072353626
275,143.34242072353626
276,143.22674190078436
277,143.22674190078436
278,143.22674190078436
279,143.29723677039183
280,143.29723677039183
281,143.29723677039183
282,140.45228400076527
283,140.45228400076527
284,140.45228400076527
285,139.28613631715555
286,139.28613631715555
287,139.28613631715555
288,137.2429196213553
289,137.2429196213553
290,137.2429196213553
291,139.43676787054747
292,139.43676787054747
293,139.43676787054747
294,140.53560752295994
295,140.53560752295994
296,140.53560752295994
297,139.4005716379728
298,139.4005716379728
299,139.4005716379728
300,140.19330159162652
301,140.19330159162652
302,140.19330159162652
303,138.94851328449087
304,138.94851328449087
